Shareholder - Name	Issuer - Name	Security - Report Date	Security - Market Value - Amount	Security - Market Value - Multiplier	Security - Market Value - Currency Code	Data Source URL
Pensioenfonds Vervoer	JDE PEET'S NV	2025-12-31	7.782	x1	EUR	https://www.pfvervoer.nl/over-ons/beleggen/spreiden-van-beleggingen
Pensioenfonds Vervoer	JEFFERIES GMBH	2025-12-31	6.071	x1	EUR	https://www.pfvervoer.nl/over-ons/beleggen/spreiden-van-beleggingen
Pensioenfonds Vervoer	Jefferies Group Inc	2025-12-31	6.199	x1	EUR	https://www.pfvervoer.nl/over-ons/beleggen/spreiden-van-beleggingen
Pensioenfonds Vervoer	Jeld-Wen Inc	2025-12-31	1.859	x1	EUR	https://www.pfvervoer.nl/over-ons/beleggen/spreiden-van-beleggingen
Pensioenfonds Vervoer	JOHN LEWIS PLC	2025-12-31	2.724	x1	EUR	https://www.pfvervoer.nl/over-ons/beleggen/spreiden-van-beleggingen
Pensioenfonds Vervoer	Johnson Controls International	2025-12-31	1.171	x1	EUR	https://www.pfvervoer.nl/over-ons/beleggen/spreiden-van-beleggingen
Pensioenfonds Vervoer	JP Morgan Chase & Co	2025-12-31	67.547	x1	EUR	https://www.pfvervoer.nl/over-ons/beleggen/spreiden-van-beleggingen
Pensioenfonds Vervoer	Jyske Bank A/S	2025-12-31	6.737	x1	EUR	https://www.pfvervoer.nl/over-ons/beleggen/spreiden-van-beleggingen
Pensioenfonds Vervoer	K HOVNANIAN ENTERPRISES	2025-12-31	3.012	x1	EUR	https://www.pfvervoer.nl/over-ons/beleggen/spreiden-van-beleggingen
Pensioenfonds Vervoer	Kaiser Foundation Hospital	2025-12-31	1.508	x1	EUR	https://www.pfvervoer.nl/over-ons/beleggen/spreiden-van-beleggingen
Pensioenfonds Vervoer	Kallpa Generacion SA	2025-12-31	1.158	x1	EUR	https://www.pfvervoer.nl/over-ons/beleggen/spreiden-van-beleggingen
Pensioenfonds Vervoer	KBC GROEP NV	2025-12-31	8.006	x1	EUR	https://www.pfvervoer.nl/over-ons/beleggen/spreiden-van-beleggingen
Pensioenfonds Vervoer	Keb Hana Ban	2025-12-31	1.505	x1	EUR	https://www.pfvervoer.nl/over-ons/beleggen/spreiden-van-beleggingen
Pensioenfonds Vervoer	KELDA FINANCE	2025-12-31	3	x1	EUR	https://www.pfvervoer.nl/over-ons/beleggen/spreiden-van-beleggingen
Pensioenfonds Vervoer	KENNEDY-WILSON INC	2025-12-31	5.864	x1	EUR	https://www.pfvervoer.nl/over-ons/beleggen/spreiden-van-beleggingen
Pensioenfonds Vervoer	KEPLER SPA	2025-12-31	5.025	x1	EUR	https://www.pfvervoer.nl/over-ons/beleggen/spreiden-van-beleggingen
Pensioenfonds Vervoer	Key Corp	2025-12-31	2.828	x1	EUR	https://www.pfvervoer.nl/over-ons/beleggen/spreiden-van-beleggingen
Pensioenfonds Vervoer	KFH TIER	2025-12-31	1	x1	EUR	https://www.pfvervoer.nl/over-ons/beleggen/spreiden-van-beleggingen
Pensioenfonds Vervoer	KILROY REALTY CORPORATION	2025-12-31	1.553	x1	EUR	https://www.pfvervoer.nl/over-ons/beleggen/spreiden-van-beleggingen
Pensioenfonds Vervoer	Kimco Realty Corp	2025-12-31	4.272	x1	EUR	https://www.pfvervoer.nl/over-ons/beleggen/spreiden-van-beleggingen
Pensioenfonds Vervoer	KINETIK HOLDINGS LP	2025-12-31	4.234	x1	EUR	https://www.pfvervoer.nl/over-ons/beleggen/spreiden-van-beleggingen
Pensioenfonds Vervoer	KING US BIDCO INC	2025-12-31	2.424	x1	EUR	https://www.pfvervoer.nl/over-ons/beleggen/spreiden-van-beleggingen
Pensioenfonds Vervoer	KINROSS GOLD CORP	2025-12-31	1.620	x1	EUR	https://www.pfvervoer.nl/over-ons/beleggen/spreiden-van-beleggingen
Pensioenfonds Vervoer	KIOXIA HOLDINGS CORP	2025-12-31	2.248	x1	EUR	https://www.pfvervoer.nl/over-ons/beleggen/spreiden-van-beleggingen
Pensioenfonds Vervoer	KNIFE RIVER HOLD CO	2025-12-31	1.309	x1	EUR	https://www.pfvervoer.nl/over-ons/beleggen/spreiden-van-beleggingen
Pensioenfonds Vervoer	Kodiak Gas Services LLC	2025-12-31	3.687	x1	EUR	https://www.pfvervoer.nl/over-ons/beleggen/spreiden-van-beleggingen
Pensioenfonds Vervoer	KONA SPC LTD	2025-12-31	3.283	x1	EUR	https://www.pfvervoer.nl/over-ons/beleggen/spreiden-van-beleggingen
Pensioenfonds Vervoer	KONINKLIJKE KPN NV	2025-12-31	1.418	x1	EUR	https://www.pfvervoer.nl/over-ons/beleggen/spreiden-van-beleggingen
Pensioenfonds Vervoer	Koninklijke Philips NV	2025-12-31	4.057	x1	EUR	https://www.pfvervoer.nl/over-ons/beleggen/spreiden-van-beleggingen
Pensioenfonds Vervoer	Kookmin Bank	2025-12-31	4.990	x1	EUR	https://www.pfvervoer.nl/over-ons/beleggen/spreiden-van-beleggingen
Pensioenfonds Vervoer	Kraft Heinz Foods Co	2025-12-31	1.056	x1	EUR	https://www.pfvervoer.nl/over-ons/beleggen/spreiden-van-beleggingen
Pensioenfonds Vervoer	Kredietanstalt fur Wiederaufbau	2025-12-31	66.934	x1	EUR	https://www.pfvervoer.nl/over-ons/beleggen/spreiden-van-beleggingen
Pensioenfonds Vervoer	Kronos Worldwide Inc	2025-12-31	2.701	x1	EUR	https://www.pfvervoer.nl/over-ons/beleggen/spreiden-van-beleggingen
Pensioenfonds Vervoer	L BRANDS INC	2025-12-31	1.433	x1	EUR	https://www.pfvervoer.nl/over-ons/beleggen/spreiden-van-beleggingen
Pensioenfonds Vervoer	La Doria SpA	2025-12-31	3.330	x1	EUR	https://www.pfvervoer.nl/over-ons/beleggen/spreiden-van-beleggingen
Pensioenfonds Vervoer	LABORATOIRE EIMER SELARL	2025-12-31	2.590	x1	EUR	https://www.pfvervoer.nl/over-ons/beleggen/spreiden-van-beleggingen
Pensioenfonds Vervoer	LafargeHolcim Ltd	2025-12-31	4.182	x1	EUR	https://www.pfvervoer.nl/over-ons/beleggen/spreiden-van-beleggingen
Pensioenfonds Vervoer	Lam Research Corp	2025-12-31	713	x1	EUR	https://www.pfvervoer.nl/over-ons/beleggen/spreiden-van-beleggingen
Pensioenfonds Vervoer	Lamar Funding Ltd	2025-12-31	1.492	x1	EUR	https://www.pfvervoer.nl/over-ons/beleggen/spreiden-van-beleggingen
Pensioenfonds Vervoer	LAMAR MEDIA CORP	2025-12-31	879	x1	EUR	https://www.pfvervoer.nl/over-ons/beleggen/spreiden-van-beleggingen
Pensioenfonds Vervoer	Lamb Weston Holdings Inc	2025-12-31	1.023	x1	EUR	https://www.pfvervoer.nl/over-ons/beleggen/spreiden-van-beleggingen
Pensioenfonds Vervoer	Landwirtschaft Rentenbank	2025-12-31	16.011	x1	EUR	https://www.pfvervoer.nl/over-ons/beleggen/spreiden-van-beleggingen
Pensioenfonds Vervoer	LANSFORSAKRINGAR BANK	2025-12-31	5.509	x1	EUR	https://www.pfvervoer.nl/over-ons/beleggen/spreiden-van-beleggingen
Pensioenfonds Vervoer	LATVENERGO AS	2025-12-31	3.293	x1	EUR	https://www.pfvervoer.nl/over-ons/beleggen/spreiden-van-beleggingen
Pensioenfonds Vervoer	LBM BORROWER LLC	2025-12-31	4.184	x1	EUR	https://www.pfvervoer.nl/over-ons/beleggen/spreiden-van-beleggingen
Pensioenfonds Vervoer	LCM INVESTMENTS HOLDINGS	2025-12-31	6.897	x1	EUR	https://www.pfvervoer.nl/over-ons/beleggen/spreiden-van-beleggingen
Pensioenfonds Vervoer	LEASEPLAN CORPORATION NV	2025-12-31	4.540	x1	EUR	https://www.pfvervoer.nl/over-ons/beleggen/spreiden-van-beleggingen
Pensioenfonds Vervoer	Lecta SA	2025-12-31	40	x1	EUR	https://www.pfvervoer.nl/over-ons/beleggen/spreiden-van-beleggingen
Pensioenfonds Vervoer	LEG Immobilien AG	2025-12-31	1.222	x1	EUR	https://www.pfvervoer.nl/over-ons/beleggen/spreiden-van-beleggingen
Pensioenfonds Vervoer	Legal & General Group	2025-12-31	3.025	x1	EUR	https://www.pfvervoer.nl/over-ons/beleggen/spreiden-van-beleggingen
Pensioenfonds Vervoer	Lend Lease Group	2025-12-31	727	x1	EUR	https://www.pfvervoer.nl/over-ons/beleggen/spreiden-van-beleggingen
Pensioenfonds Vervoer	LEND PROC SER/BLK KNGHT	2025-12-31	1.919	x1	EUR	https://www.pfvervoer.nl/over-ons/beleggen/spreiden-van-beleggingen
Pensioenfonds Vervoer	LEVEL	2025-12-31	3	x1	EUR	https://www.pfvervoer.nl/over-ons/beleggen/spreiden-van-beleggingen
Pensioenfonds Vervoer	LEVIATHAN BOND LTD	2025-12-31	439	x1	EUR	https://www.pfvervoer.nl/over-ons/beleggen/spreiden-van-beleggingen
Pensioenfonds Vervoer	LGENERGYSOLUTION	2025-12-31	1.959	x1	EUR	https://www.pfvervoer.nl/over-ons/beleggen/spreiden-van-beleggingen
Pensioenfonds Vervoer	LHMC FINCO SARL	2025-12-31	21.510	x1	EUR	https://www.pfvervoer.nl/over-ons/beleggen/spreiden-van-beleggingen
Pensioenfonds Vervoer	LIBERTY COSTA RICA SR SF	2025-12-31	503	x1	EUR	https://www.pfvervoer.nl/over-ons/beleggen/spreiden-van-beleggingen
Pensioenfonds Vervoer	LIBERTY MUTUAL GROUP INC	2025-12-31	3.709	x1	EUR	https://www.pfvervoer.nl/over-ons/beleggen/spreiden-van-beleggingen
Pensioenfonds Vervoer	LINDE PLC	2025-12-31	1.326	x1	EUR	https://www.pfvervoer.nl/over-ons/beleggen/spreiden-van-beleggingen
Pensioenfonds Vervoer	LINN ENERGY LLC/FIN CORP	2025-12-31	6.238	x1	EUR	https://www.pfvervoer.nl/over-ons/beleggen/spreiden-van-beleggingen
Pensioenfonds Vervoer	LITHIA MOTORS INC	2025-12-31	887	x1	EUR	https://www.pfvervoer.nl/over-ons/beleggen/spreiden-van-beleggingen
Pensioenfonds Vervoer	Lloyds Bank PLC	2025-12-31	17.511	x1	EUR	https://www.pfvervoer.nl/over-ons/beleggen/spreiden-van-beleggingen
Pensioenfonds Vervoer	LOEWS CORP	2025-12-31	819	x1	EUR	https://www.pfvervoer.nl/over-ons/beleggen/spreiden-van-beleggingen
Pensioenfonds Vervoer	LONDON POWER NETWORKS	2025-12-31	1.823	x1	EUR	https://www.pfvervoer.nl/over-ons/beleggen/spreiden-van-beleggingen
Pensioenfonds Vervoer	London Stock Exchange Group PL	2025-12-31	6.515	x1	EUR	https://www.pfvervoer.nl/over-ons/beleggen/spreiden-van-beleggingen
Pensioenfonds Vervoer	LONDONMETRIC PROPERTY PL	2025-12-31	2.971	x1	EUR	https://www.pfvervoer.nl/over-ons/beleggen/spreiden-van-beleggingen
Pensioenfonds Vervoer	LORCA TELECOM BONDCO	2025-12-31	3.440	x1	EUR	https://www.pfvervoer.nl/over-ons/beleggen/spreiden-van-beleggingen
Pensioenfonds Vervoer	L'Oreal SA	2025-12-31	6.227	x1	EUR	https://www.pfvervoer.nl/over-ons/beleggen/spreiden-van-beleggingen
Pensioenfonds Vervoer	Lottomatica Group Spa	2025-12-31	5.034	x1	EUR	https://www.pfvervoer.nl/over-ons/beleggen/spreiden-van-beleggingen
Pensioenfonds Vervoer	LPL Financial Holdings Inc	2025-12-31	1.228	x1	EUR	https://www.pfvervoer.nl/over-ons/beleggen/spreiden-van-beleggingen
Pensioenfonds Vervoer	LUMEN TECHNOLOGIES INC	2025-12-31	1.782	x1	EUR	https://www.pfvervoer.nl/over-ons/beleggen/spreiden-van-beleggingen
Pensioenfonds Vervoer	LUNA	2025-12-31	2	x1	EUR	https://www.pfvervoer.nl/over-ons/beleggen/spreiden-van-beleggingen
Pensioenfonds Vervoer	LVMH Moet Hennessy Louis Vuitton	2025-12-31	1.321	x1	EUR	https://www.pfvervoer.nl/over-ons/beleggen/spreiden-van-beleggingen
Pensioenfonds Vervoer	M&G PLC	2025-12-31	482	x1	EUR	https://www.pfvervoer.nl/over-ons/beleggen/spreiden-van-beleggingen
Pensioenfonds Vervoer	M&T Bank Corp	2025-12-31	4.939	x1	EUR	https://www.pfvervoer.nl/over-ons/beleggen/spreiden-van-beleggingen
Pensioenfonds Vervoer	Macquarie Group Ltd	2025-12-31	831	x1	EUR	https://www.pfvervoer.nl/over-ons/beleggen/spreiden-van-beleggingen
Pensioenfonds Vervoer	MADISON IAQ LLC	2025-12-31	3.555	x1	EUR	https://www.pfvervoer.nl/over-ons/beleggen/spreiden-van-beleggingen
Pensioenfonds Vervoer	MAGNUM ICC FINANCE BV	2025-12-31	1.990	x1	EUR	https://www.pfvervoer.nl/over-ons/beleggen/spreiden-van-beleggingen
Pensioenfonds Vervoer	MAN AIR GRP FND P	2025-12-31	1.858	x1	EUR	https://www.pfvervoer.nl/over-ons/beleggen/spreiden-van-beleggingen
Pensioenfonds Vervoer	Manutencoop Facility	2025-12-31	548	x1	EUR	https://www.pfvervoer.nl/over-ons/beleggen/spreiden-van-beleggingen
Pensioenfonds Vervoer	Marex Group PLC	2025-12-31	1.222	x1	EUR	https://www.pfvervoer.nl/over-ons/beleggen/spreiden-van-beleggingen
Pensioenfonds Vervoer	Markel Corp	2025-12-31	2.479	x1	EUR	https://www.pfvervoer.nl/over-ons/beleggen/spreiden-van-beleggingen
Pensioenfonds Vervoer	Marriott International Inc	2025-12-31	1.121	x1	EUR	https://www.pfvervoer.nl/over-ons/beleggen/spreiden-van-beleggingen
Pensioenfonds Vervoer	MARRIOTT VACATION WORLDW	2025-12-31	5.774	x1	EUR	https://www.pfvervoer.nl/over-ons/beleggen/spreiden-van-beleggingen
Pensioenfonds Vervoer	MARS INC	2025-12-31	8.503	x1	EUR	https://www.pfvervoer.nl/over-ons/beleggen/spreiden-van-beleggingen
Pensioenfonds Vervoer	Marsh & McLennan Cos Inc	2025-12-31	12.441	x1	EUR	https://www.pfvervoer.nl/over-ons/beleggen/spreiden-van-beleggingen
Pensioenfonds Vervoer	Mass Institute Of Tech	2025-12-31	3.485	x1	EUR	https://www.pfvervoer.nl/over-ons/beleggen/spreiden-van-beleggingen
Pensioenfonds Vervoer	Masterbrand Inc	2025-12-31	6.345	x1	EUR	https://www.pfvervoer.nl/over-ons/beleggen/spreiden-van-beleggingen
Pensioenfonds Vervoer	MATCH GROUP HLD II LLC	2025-12-31	2.387	x1	EUR	https://www.pfvervoer.nl/over-ons/beleggen/spreiden-van-beleggingen
Pensioenfonds Vervoer	Match Group Inc	2025-12-31	2.788	x1	EUR	https://www.pfvervoer.nl/over-ons/beleggen/spreiden-van-beleggingen
Pensioenfonds Vervoer	Mativ Holdings Inc	2025-12-31	1.469	x1	EUR	https://www.pfvervoer.nl/over-ons/beleggen/spreiden-van-beleggingen
Pensioenfonds Vervoer	MAVIS TIRE EXPRESS SERVI	2025-12-31	2.338	x1	EUR	https://www.pfvervoer.nl/over-ons/beleggen/spreiden-van-beleggingen
Pensioenfonds Vervoer	MAXAM PRILL SARL	2025-12-31	2.809	x1	EUR	https://www.pfvervoer.nl/over-ons/beleggen/spreiden-van-beleggingen
Pensioenfonds Vervoer	McAfee Inc	2025-12-31	3.598	x1	EUR	https://www.pfvervoer.nl/over-ons/beleggen/spreiden-van-beleggingen
Pensioenfonds Vervoer	Mce Finance Ltd	2025-12-31	977	x1	EUR	https://www.pfvervoer.nl/over-ons/beleggen/spreiden-van-beleggingen
Pensioenfonds Vervoer	MCGRAW-HILL EDUCATION	2025-12-31	5.405	x1	EUR	https://www.pfvervoer.nl/over-ons/beleggen/spreiden-van-beleggingen
Pensioenfonds Vervoer	MDC Holdings Inc	2025-12-31	1.172	x1	EUR	https://www.pfvervoer.nl/over-ons/beleggen/spreiden-van-beleggingen
Pensioenfonds Vervoer	MEDNAX Inc	2025-12-31	1.936	x1	EUR	https://www.pfvervoer.nl/over-ons/beleggen/spreiden-van-beleggingen
Pensioenfonds Vervoer	MEDTRONIC INC	2025-12-31	799	x1	EUR	https://www.pfvervoer.nl/over-ons/beleggen/spreiden-van-beleggingen
Pensioenfonds Vervoer	MEHILAINEN YHTIOT OY	2025-12-31	5.406	x1	EUR	https://www.pfvervoer.nl/over-ons/beleggen/spreiden-van-beleggingen
Pensioenfonds Vervoer	MEIJI YASUDA LIFE INSURA	2025-12-31	521	x1	EUR	https://www.pfvervoer.nl/over-ons/beleggen/spreiden-van-beleggingen
Pensioenfonds Vervoer	MEITUAN	2025-12-31	1.463	x1	EUR	https://www.pfvervoer.nl/over-ons/beleggen/spreiden-van-beleggingen
Pensioenfonds Vervoer	Merck KGaA	2025-12-31	3.029	x1	EUR	https://www.pfvervoer.nl/over-ons/beleggen/spreiden-van-beleggingen
Pensioenfonds Vervoer	META PLATFORMS INC	2025-12-31	5.408	x1	EUR	https://www.pfvervoer.nl/over-ons/beleggen/spreiden-van-beleggingen
Pensioenfonds Vervoer	METHODIST HOSPITAL/THE	2025-12-31	1.467	x1	EUR	https://www.pfvervoer.nl/over-ons/beleggen/spreiden-van-beleggingen
Pensioenfonds Vervoer	MetLife Inc	2025-12-31	4.254	x1	EUR	https://www.pfvervoer.nl/over-ons/beleggen/spreiden-van-beleggingen
Pensioenfonds Vervoer	METROPCS WIRELESS INC	2025-12-31	2.466	x1	EUR	https://www.pfvervoer.nl/over-ons/beleggen/spreiden-van-beleggingen
Pensioenfonds Vervoer	MGM RESORTS INTL	2025-12-31	2.558	x1	EUR	https://www.pfvervoer.nl/over-ons/beleggen/spreiden-van-beleggingen
Pensioenfonds Vervoer	MI WINDOWS & DOORS INC	2025-12-31	1.730	x1	EUR	https://www.pfvervoer.nl/over-ons/beleggen/spreiden-van-beleggingen
Pensioenfonds Vervoer	Micron Technologies	2025-12-31	1.635	x1	EUR	https://www.pfvervoer.nl/over-ons/beleggen/spreiden-van-beleggingen
Pensioenfonds Vervoer	Microsoft Corp	2025-12-31	566	x1	EUR	https://www.pfvervoer.nl/over-ons/beleggen/spreiden-van-beleggingen
Pensioenfonds Vervoer	MIDAS OPCO HOLDINGS LLC	2025-12-31	5.373	x1	EUR	https://www.pfvervoer.nl/over-ons/beleggen/spreiden-van-beleggingen
Pensioenfonds Vervoer	MIDCONTINENT COMM & FIN	2025-12-31	1.525	x1	EUR	https://www.pfvervoer.nl/over-ons/beleggen/spreiden-van-beleggingen
Pensioenfonds Vervoer	MIDMICHIGAN HEALTH	2025-12-31	1.604	x1	EUR	https://www.pfvervoer.nl/over-ons/beleggen/spreiden-van-beleggingen
Pensioenfonds Vervoer	Mineral Resources Ltd	2025-12-31	5.554	x1	EUR	https://www.pfvervoer.nl/over-ons/beleggen/spreiden-van-beleggingen
Pensioenfonds Vervoer	MINERALS TECHNOLOGIES INC	2025-12-31	3.457	x1	EUR	https://www.pfvervoer.nl/over-ons/beleggen/spreiden-van-beleggingen
Pensioenfonds Vervoer	MINERVA MERGER SUB INC	2025-12-31	6.758	x1	EUR	https://www.pfvervoer.nl/over-ons/beleggen/spreiden-van-beleggingen
Pensioenfonds Vervoer	Mirvac Group	2025-12-31	965	x1	EUR	https://www.pfvervoer.nl/over-ons/beleggen/spreiden-van-beleggingen
Pensioenfonds Vervoer	MISA INVESTMENTS LTD	2025-12-31	6.338	x1	EUR	https://www.pfvervoer.nl/over-ons/beleggen/spreiden-van-beleggingen
Pensioenfonds Vervoer	Mitsubishi UFJ Financial Group	2025-12-31	15.943	x1	EUR	https://www.pfvervoer.nl/over-ons/beleggen/spreiden-van-beleggingen
Pensioenfonds Vervoer	Mizuho Bank Ltd	2025-12-31	14.966	x1	EUR	https://www.pfvervoer.nl/over-ons/beleggen/spreiden-van-beleggingen
Pensioenfonds Vervoer	Mobico Group PLC	2025-12-31	181	x1	EUR	https://www.pfvervoer.nl/over-ons/beleggen/spreiden-van-beleggingen
Pensioenfonds Vervoer	MOHEGAN TRIBAL GAMING AU	2025-12-31	3.587	x1	EUR	https://www.pfvervoer.nl/over-ons/beleggen/spreiden-van-beleggingen
Pensioenfonds Vervoer	MOLINA HEALTHCARE INC	2025-12-31	762	x1	EUR	https://www.pfvervoer.nl/over-ons/beleggen/spreiden-van-beleggingen
Pensioenfonds Vervoer	MOMENTIVE PERFORMANCE	2025-12-31	1.708	x1	EUR	https://www.pfvervoer.nl/over-ons/beleggen/spreiden-van-beleggingen
Pensioenfonds Vervoer	Mondelez International Inc	2025-12-31	2.405	x1	EUR	https://www.pfvervoer.nl/over-ons/beleggen/spreiden-van-beleggingen
Pensioenfonds Vervoer	MONDI PLC	2025-12-31	1.937	x1	EUR	https://www.pfvervoer.nl/over-ons/beleggen/spreiden-van-beleggingen
Pensioenfonds Vervoer	MONTEGO BAY AIRPORT REVE	2025-12-31	1.367	x1	EUR	https://www.pfvervoer.nl/over-ons/beleggen/spreiden-van-beleggingen
Pensioenfonds Vervoer	Moody's Corp	2025-12-31	518	x1	EUR	https://www.pfvervoer.nl/over-ons/beleggen/spreiden-van-beleggingen
Pensioenfonds Vervoer	Morgan Stanley	2025-12-31	31.889	x1	EUR	https://www.pfvervoer.nl/over-ons/beleggen/spreiden-van-beleggingen
Pensioenfonds Vervoer	MOTABILITY OPERATIONS GROUP PLC	2025-12-31	11.158	x1	EUR	https://www.pfvervoer.nl/over-ons/beleggen/spreiden-van-beleggingen
Pensioenfonds Vervoer	Motorola Inc	2025-12-31	3.049	x1	EUR	https://www.pfvervoer.nl/over-ons/beleggen/spreiden-van-beleggingen
Pensioenfonds Vervoer	MSCI Inc	2025-12-31	2.454	x1	EUR	https://www.pfvervoer.nl/over-ons/beleggen/spreiden-van-beleggingen
Pensioenfonds Vervoer	MULTIVERSITY SRL	2025-12-31	3.842	x1	EUR	https://www.pfvervoer.nl/over-ons/beleggen/spreiden-van-beleggingen
Pensioenfonds Vervoer	MVM ENERGETIKA ZRT	2025-12-31	2.939	x1	EUR	https://www.pfvervoer.nl/over-ons/beleggen/spreiden-van-beleggingen
Pensioenfonds Vervoer	National Bank of Australia	2025-12-31	1.629	x1	EUR	https://www.pfvervoer.nl/over-ons/beleggen/spreiden-van-beleggingen
Pensioenfonds Vervoer	NATIONAL BANK OF CANADA	2025-12-31	684	x1	EUR	https://www.pfvervoer.nl/over-ons/beleggen/spreiden-van-beleggingen
Pensioenfonds Vervoer	National Bank of Greece SA	2025-12-31	5.325	x1	EUR	https://www.pfvervoer.nl/over-ons/beleggen/spreiden-van-beleggingen
Pensioenfonds Vervoer	National Bk Of Abu Dhabi	2025-12-31	1.404	x1	EUR	https://www.pfvervoer.nl/over-ons/beleggen/spreiden-van-beleggingen
Pensioenfonds Vervoer	National Grid PLC	2025-12-31	15.507	x1	EUR	https://www.pfvervoer.nl/over-ons/beleggen/spreiden-van-beleggingen
Pensioenfonds Vervoer	Nationwide Building Society	2025-12-31	7.637	x1	EUR	https://www.pfvervoer.nl/over-ons/beleggen/spreiden-van-beleggingen
Pensioenfonds Vervoer	NATL GAS TRANSMISSION	2025-12-31	5.435	x1	EUR	https://www.pfvervoer.nl/over-ons/beleggen/spreiden-van-beleggingen
Pensioenfonds Vervoer	Natura Cosmeticos SA	2025-12-31	489	x1	EUR	https://www.pfvervoer.nl/over-ons/beleggen/spreiden-van-beleggingen
Pensioenfonds Vervoer	NATWEST GROUP PLC	2025-12-31	15.297	x1	EUR	https://www.pfvervoer.nl/over-ons/beleggen/spreiden-van-beleggingen
Pensioenfonds Vervoer	NBK TIER	2025-12-31	1	x1	EUR	https://www.pfvervoer.nl/over-ons/beleggen/spreiden-van-beleggingen
Pensioenfonds Vervoer	NBN CO LTD	2025-12-31	12.951	x1	EUR	https://www.pfvervoer.nl/over-ons/beleggen/spreiden-van-beleggingen
Pensioenfonds Vervoer	NCR ATLEOS ESCROW CORP	2025-12-31	6.181	x1	EUR	https://www.pfvervoer.nl/over-ons/beleggen/spreiden-van-beleggingen
Pensioenfonds Vervoer	NCR Voyix Corp	2025-12-31	3.078	x1	EUR	https://www.pfvervoer.nl/over-ons/beleggen/spreiden-van-beleggingen
Pensioenfonds Vervoer	NEDERLANDSE GASUNIE NV	2025-12-31	1.574	x1	EUR	https://www.pfvervoer.nl/over-ons/beleggen/spreiden-van-beleggingen
Pensioenfonds Vervoer	NEOPHARMED GENTILI SPA	2025-12-31	6.226	x1	EUR	https://www.pfvervoer.nl/over-ons/beleggen/spreiden-van-beleggingen
Pensioenfonds Vervoer	NESCO HOLDINGS II INC	2025-12-31	4.858	x1	EUR	https://www.pfvervoer.nl/over-ons/beleggen/spreiden-van-beleggingen
Pensioenfonds Vervoer	NESTE OIL OYJ	2025-12-31	3.077	x1	EUR	https://www.pfvervoer.nl/over-ons/beleggen/spreiden-van-beleggingen
Pensioenfonds Vervoer	Nestle SA	2025-12-31	5.473	x1	EUR	https://www.pfvervoer.nl/over-ons/beleggen/spreiden-van-beleggingen
Pensioenfonds Vervoer	NETAPP INC	2025-12-31	1.722	x1	EUR	https://www.pfvervoer.nl/over-ons/beleggen/spreiden-van-beleggingen
Pensioenfonds Vervoer	NEW ENTERPRISE STONE & L	2025-12-31	4.644	x1	EUR	https://www.pfvervoer.nl/over-ons/beleggen/spreiden-van-beleggingen
Pensioenfonds Vervoer	New Europe Property Investment Plc	2025-12-31	5.489	x1	EUR	https://www.pfvervoer.nl/over-ons/beleggen/spreiden-van-beleggingen
Pensioenfonds Vervoer	NEW FLYER HOLDINGS	2025-12-31	3.570	x1	EUR	https://www.pfvervoer.nl/over-ons/beleggen/spreiden-van-beleggingen
Pensioenfonds Vervoer	New Home Co Inc/The	2025-12-31	5.412	x1	EUR	https://www.pfvervoer.nl/over-ons/beleggen/spreiden-van-beleggingen
Pensioenfonds Vervoer	New York Life Global Funding	2025-12-31	3.957	x1	EUR	https://www.pfvervoer.nl/over-ons/beleggen/spreiden-van-beleggingen
Pensioenfonds Vervoer	NEWELL RUBBERMAID INC	2025-12-31	5.221	x1	EUR	https://www.pfvervoer.nl/over-ons/beleggen/spreiden-van-beleggingen
Pensioenfonds Vervoer	Nextera Energy Capital	2025-12-31	4.669	x1	EUR	https://www.pfvervoer.nl/over-ons/beleggen/spreiden-van-beleggingen
Pensioenfonds Vervoer	NGL ENRGY PART LP/FIN CO	2025-12-31	4.992	x1	EUR	https://www.pfvervoer.nl/over-ons/beleggen/spreiden-van-beleggingen
Pensioenfonds Vervoer	NIELSEN FINANCE LLC/CO	2025-12-31	590	x1	EUR	https://www.pfvervoer.nl/over-ons/beleggen/spreiden-van-beleggingen
Pensioenfonds Vervoer	Nippon life insurance	2025-12-31	328	x1	EUR	https://www.pfvervoer.nl/over-ons/beleggen/spreiden-van-beleggingen
Pensioenfonds Vervoer	NISSAN MOTOR CO LTD	2025-12-31	11.086	x1	EUR	https://www.pfvervoer.nl/over-ons/beleggen/spreiden-van-beleggingen
Pensioenfonds Vervoer	NN Group NV	2025-12-31	14.766	x1	EUR	https://www.pfvervoer.nl/over-ons/beleggen/spreiden-van-beleggingen
Pensioenfonds Vervoer	NOBLE FINANCE II LLC	2025-12-31	962	x1	EUR	https://www.pfvervoer.nl/over-ons/beleggen/spreiden-van-beleggingen
Pensioenfonds Vervoer	NOMAD FOODS BONDCO PLC	2025-12-31	1.384	x1	EUR	https://www.pfvervoer.nl/over-ons/beleggen/spreiden-van-beleggingen
Pensioenfonds Vervoer	Nomura International PLC	2025-12-31	6.347	x1	EUR	https://www.pfvervoer.nl/over-ons/beleggen/spreiden-van-beleggingen
Pensioenfonds Vervoer	NORDEA KREDIT REALKREDIT	2025-12-31	2.780	x1	EUR	https://www.pfvervoer.nl/over-ons/beleggen/spreiden-van-beleggingen
Pensioenfonds Vervoer	NORDIC INVESTMENT BANK	2025-12-31	1.201	x1	EUR	https://www.pfvervoer.nl/over-ons/beleggen/spreiden-van-beleggingen
