Shareholder - Name	Issuer - Name	Security - Report Date	Security - Market Value - Amount	Security - Market Value - Multiplier	Security - Market Value - Currency Code	Stock - Percent Ownership	Data Source URL
BPL Pension	Ezaki Glico Co Ltd	2023-12-31	59	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Ezcorp Inc	2023-12-31	660	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	F5 Networks Inc	2023-12-31	5.353	x1_000	EUR	0,03%	https://www.bplpensioen.nl/beleggen
BPL Pension	Fabege AB	2023-12-31	90	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Fabrinet	2023-12-31	205	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Factset Research Systems Inc	2023-12-31	2.911	x1_000	EUR	0,02%	https://www.bplpensioen.nl/beleggen
BPL Pension	Faes Farma SA	2023-12-31	21	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Fair Isaac Corp	2023-12-31	9.625	x1_000	EUR	0,06%	https://www.bplpensioen.nl/beleggen
BPL Pension	Fancl Corp	2023-12-31	52	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Far East Consortium Internatio	2023-12-31	9	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Far East Hospitality Trust	2023-12-31	13	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Farmers National Banc Corp	2023-12-31	12	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Farmland Partners Inc	2023-12-31	21	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Fast Retailing Co Ltd	2023-12-31	2.382	x1_000	EUR	0,01%	https://www.bplpensioen.nl/beleggen
BPL Pension	Fastenal Co	2023-12-31	22.504	x1_000	EUR	0,14%	https://www.bplpensioen.nl/beleggen
BPL Pension	Fastly Inc	2023-12-31	66	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Fastned BV	2023-12-31	12	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	FastPartner AB	2023-12-31	1.502	x1_000	EUR	0,01%	https://www.bplpensioen.nl/beleggen
BPL Pension	Fattal Holdings 1998 Ltd	2023-12-31	28	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	FB Financial Corp	2023-12-31	33	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	FCC Co Ltd	2023-12-31	931	x1_000	EUR	0,01%	https://www.bplpensioen.nl/beleggen
BPL Pension	Federal Agricultural Mortgage	2023-12-31	17	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Federal National Mortgage Asso	2023-12-31	7.863	x1_000	EUR	0,05%	https://www.bplpensioen.nl/beleggen
BPL Pension	Federal Realty Investment Trus	2023-12-31	266	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Federal Signal Corp	2023-12-31	922	x1_000	EUR	0,01%	https://www.bplpensioen.nl/beleggen
BPL Pension	Federated Hermes Inc	2023-12-31	89	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	FedEx Corp	2023-12-31	9.454	x1_000	EUR	0,06%	https://www.bplpensioen.nl/beleggen
BPL Pension	Ferguson PLC	2023-12-31	3.278	x1_000	EUR	0,02%	https://www.bplpensioen.nl/beleggen
BPL Pension	Ferrari NV	2023-12-31	1.697	x1_000	EUR	0,01%	https://www.bplpensioen.nl/beleggen
BPL Pension	Ferrotec Corp	2023-12-31	973	x1_000	EUR	0,01%	https://www.bplpensioen.nl/beleggen
BPL Pension	Ferrovial SA	2023-12-31	3.644	x1_000	EUR	0,02%	https://www.bplpensioen.nl/beleggen
BPL Pension	Fevertree Drinks PLC	2023-12-31	50	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	FGL Holdings	2023-12-31	46	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	FIBI Holdings Ltd	2023-12-31	17	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Fields Corp	2023-12-31	13	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Fielmann Group AG	2023-12-31	12	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Fifth Third Ban Corp	2023-12-31	2.846	x1_000	EUR	0,02%	https://www.bplpensioen.nl/beleggen
BPL Pension	Figs Inc	2023-12-31	17	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Filo Mining Corp	2023-12-31	67	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Financial Partners Group Co Lt	2023-12-31	39	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Fincantieri SpA	2023-12-31	25	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Finning International Inc	2023-12-31	4.469	x1_000	EUR	0,03%	https://www.bplpensioen.nl/beleggen
BPL Pension	FinTech Group AG	2023-12-31	40	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	First Advantage Corp	2023-12-31	38	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	First American Corp	2023-12-31	273	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	First BanCorp/Puerto Rico	2023-12-31	150	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	First Bancorp/Troy NC	2023-12-31	17	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	First Bancshares Inc/The	2023-12-31	11	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	First Busey Corp	2023-12-31	18	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	First Capital Real Estate Inve	2023-12-31	47	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	First Cash Financial Services	2023-12-31	118	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	First Commonwealth Financial C	2023-12-31	54	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	First Community Bancshares Inc	2023-12-31	17	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	First Derivatives PLC	2023-12-31	9	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	First Financial Bancorp	2023-12-31	44	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	First Financial Bankshares Inc	2023-12-31	104	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	First Financial Corp/IN	2023-12-31	12	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	First Horizon National Corp	2023-12-31	266	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	First Industrial Realty Trust	2023-12-31	247	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	First Interstate BancSystem In	2023-12-31	85	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	First Majestic Silver Corp	2023-12-31	49	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	First Merchants Corp	2023-12-31	44	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	First Mid Bancshares Inc	2023-12-31	13	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	First National Financial Corp	2023-12-31	13	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	First Quantum Minerals Ltd	2023-12-31	392	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	FIRST RESOURCES LTD	2023-12-31	35	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	First Watch Restaurant Group I	2023-12-31	13	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Firstgroup PLC	2023-12-31	2.230	x1_000	EUR	0,01%	https://www.bplpensioen.nl/beleggen
BPL Pension	FirstService Corp	2023-12-31	1.590	x1_000	EUR	0,01%	https://www.bplpensioen.nl/beleggen
BPL Pension	Fiserv Inc	2023-12-31	985	x1_000	EUR	0,01%	https://www.bplpensioen.nl/beleggen
BPL Pension	Fisher & Paykel Healthcare Cor	2023-12-31	1.503	x1_000	EUR	0,01%	https://www.bplpensioen.nl/beleggen
BPL Pension	Fisker Inc	2023-12-31	12	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Five Below Inc	2023-12-31	349	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Five9 Inc	2023-12-31	151	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Fiverr International Ltd	2023-12-31	20	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	FleetPartners Group Ltd	2023-12-31	833	x1_000	EUR	0,01%	https://www.bplpensioen.nl/beleggen
BPL Pension	Fletcher Building Ltd	2023-12-31	875	x1_000	EUR	0,01%	https://www.bplpensioen.nl/beleggen
BPL Pension	FLEX LNG Ltd	2023-12-31	48	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	FLEXTRONICS INTL LTD	2023-12-31	1.260	x1_000	EUR	0,01%	https://www.bplpensioen.nl/beleggen
BPL Pension	Flight Centre Ltd	2023-12-31	77	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Floor & Decor Holdings Inc	2023-12-31	349	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Flow Traders	2023-12-31	36	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Flowers Foods Inc	2023-12-31	154	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Flowserve Corp	2023-12-31	196	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	FLSmidth & Co A/S	2023-12-31	86	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Fluence Energy Inc	2023-12-31	22	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Flughafen Zuerich AG	2023-12-31	240	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Fluidra SA	2023-12-31	66	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Flushing Financial Corp	2023-12-31	9	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Flywire Corp	2023-12-31	57	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	FMC Corp	2023-12-31	1.999	x1_000	EUR	0,01%	https://www.bplpensioen.nl/beleggen
BPL Pension	FMC Technologies Inc	2023-12-31	335	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	FMG RESOURCES AUG 2006	2023-12-31	4.863	x1_000	EUR	0,03%	https://www.bplpensioen.nl/beleggen
BPL Pension	FNB Corp	2023-12-31	218	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Foot Locker Inc	2023-12-31	2.800	x1_000	EUR	0,02%	https://www.bplpensioen.nl/beleggen
BPL Pension	Foran Mining Corp	2023-12-31	19	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Forbo Holding AG	2023-12-31	10	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	FORD MOTOR COMPANY	2023-12-31	1.702	x1_000	EUR	0,01%	https://www.bplpensioen.nl/beleggen
BPL Pension	Forestar Group Inc	2023-12-31	24	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Forge Global Holdings Inc	2023-12-31	13	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	FormFactor Inc	2023-12-31	101	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Formula Systems 1985 Ltd	2023-12-31	17	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Formycon AG	2023-12-31	25	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Forrester Research Inc	2023-12-31	20	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Fortinet Inc	2023-12-31	3.398	x1_000	EUR	0,02%	https://www.bplpensioen.nl/beleggen
BPL Pension	Fortnox AB	2023-12-31	87	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Fortrea Holdings Inc	2023-12-31	104	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Fortuna Silver Mines Inc	2023-12-31	35	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Fortune Brands Innovations Inc	2023-12-31	536	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Fortune Real Estate Investment	2023-12-31	32	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Forvia	2023-12-31	111	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Forward Air Corp	2023-12-31	57	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Fosun Tourism Group	2023-12-31	6	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Four Corners Property Trust Inc	2023-12-31	37	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Fox Wizel Ltd	2023-12-31	18	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	FP Corp	2023-12-31	46	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Franco-Nevada Corp	2023-12-31	308	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Franklin Covey Co	2023-12-31	825	x1_000	EUR	0,01%	https://www.bplpensioen.nl/beleggen
BPL Pension	Overzicht beleggingen per 31-12-2023 Pagina 13Franklin Electric Co Inc	2023-12-31	127	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Franz Haniel & Cie GmbH	2023-12-31	11	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Fraport AG Frankfurt Airport S	2023-12-31	123	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Frasers Centrepoint Trust	2023-12-31	82	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Frasers Group PLC	2023-12-31	77	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Frasers Hospitality Trust	2023-12-31	9	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Frasers Logistics & Industrial	2023-12-31	553	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Freedom Holding Corp/NV	2023-12-31	88	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Freee KK	2023-12-31	35	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Freehold Royalties Ltd	2023-12-31	214	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Freeman Spogli & Co Inc	2023-12-31	77	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Freenet AG	2023-12-31	171	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Fresenius SE	2023-12-31	470	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Fresh Del Monte Produce Inc	2023-12-31	834	x1_000	EUR	0,01%	https://www.bplpensioen.nl/beleggen
BPL Pension	Freshpet Inc	2023-12-31	126	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	FREYR Battery SA	2023-12-31	6	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Frontdoor Inc	2023-12-31	90	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Frontier Real Estate Investment	2023-12-31	44	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Frontline Ltd/Bermuda	2023-12-31	62	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	FRP Holdings Inc	2023-12-31	11	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	FTAI Aviation Ltd	2023-12-31	130	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	F-Tech Inc	2023-12-31	10	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	FTI Consulting Inc	2023-12-31	208	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	fuboTV Inc	2023-12-31	17	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	FUCHS PETROLUB SE	2023-12-31	160	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	FuelCell Energy Inc	2023-12-31	18	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Fugro NV	2023-12-31	43	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Fuji Co Ltd/Ehime	2023-12-31	22	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Fuji Electric Holdings Co Ltd	2023-12-31	440	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Fuji Kyuko Co Ltd	2023-12-31	14	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Fuji Machine Manufacturing Co Ltd	2023-12-31	36	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Fuji Media Holdings Inc	2023-12-31	15	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Fuji Oil Holdings Inc	2023-12-31	14	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Fuji Seal International Inc	2023-12-31	14	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Fuji Soft Inc	2023-12-31	61	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Fujicco Co Ltd	2023-12-31	12	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	FUJIFILM Holdings Corp	2023-12-31	2.269	x1_000	EUR	0,01%	https://www.bplpensioen.nl/beleggen
BPL Pension	Fujikura Ltd	2023-12-31	2.514	x1_000	EUR	0,02%	https://www.bplpensioen.nl/beleggen
BPL Pension	Fujimi Inc	2023-12-31	97	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Fujio Food System Co Ltd	2023-12-31	12	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Fujisawa Pharmaceutical Co Ltd	2023-12-31	1.548	x1_000	EUR	0,01%	https://www.bplpensioen.nl/beleggen
BPL Pension	Fujitec Co Ltd	2023-12-31	62	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Fujitsu General Ltd.	2023-12-31	10	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Fukui Computer Holdings Inc	2023-12-31	8	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Fukuoka REIT Corp	2023-12-31	11	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Fukushima Galilei Co Ltd	2023-12-31	13	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Fukuyama Transporting Co Ltd	2023-12-31	13	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Fulgent Genetics Inc	2023-12-31	18	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	FULLCAST Holdings Co Ltd	2023-12-31	724	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Fulton Financial Corp	2023-12-31	95	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Funai Soken Holdings Inc	2023-12-31	30	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Funko Inc	2023-12-31	5	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Furukawa Co Ltd	2023-12-31	75	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Furukawa Electric Co Ltd	2023-12-31	11	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Furukawa-Sky Aluminum Corp	2023-12-31	20	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Future Architect Inc	2023-12-31	22	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Future PLC	2023-12-31	35	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Fuyo General Lease Co Ltd	2023-12-31	2.288	x1_000	EUR	0,01%	https://www.bplpensioen.nl/beleggen
BPL Pension	G City Ltd	2023-12-31	11	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	G-7 Holdings Inc	2023-12-31	8	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	G8 Education Ltd	2023-12-31	12	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Galapagos NV	2023-12-31	63	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Galaxy Entertainment Group Ltd	2023-12-31	345	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Galenica AG	2023-12-31	154	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Galp Energia SGPS SA	2023-12-31	3.810	x1_000	EUR	0,02%	https://www.bplpensioen.nl/beleggen
BPL Pension	Games Workshop Group PLC	2023-12-31	89	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	GameStop Corp	2023-12-31	151	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Gamma Communications PLC	2023-12-31	30	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Gap Inc	2023-12-31	123	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Garmin Ltd	2023-12-31	9.142	x1_000	EUR	0,06%	https://www.bplpensioen.nl/beleggen
BPL Pension	Garrett Motion Inc	2023-12-31	32	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Gartner Inc	2023-12-31	11.515	x1_000	EUR	0,07%	https://www.bplpensioen.nl/beleggen
BPL Pension	Gas Natural SDG SA	2023-12-31	820	x1_000	EUR	0,01%	https://www.bplpensioen.nl/beleggen
BPL Pension	Gates Industrial Corp PLC	2023-12-31	20	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Gatx Corp	2023-12-31	217	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Gaztransport Et Technigaz SA	2023-12-31	271	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	GB Group PLC	2023-12-31	23	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	GDI Integrated Facility Servic	2023-12-31	10	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	GE HealthCare Technologies Inc	2023-12-31	263	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	GEA Group AG	2023-12-31	2.939	x1_000	EUR	0,02%	https://www.bplpensioen.nl/beleggen
BPL Pension	Geberit AG	2023-12-31	5.460	x1_000	EUR	0,03%	https://www.bplpensioen.nl/beleggen
BPL Pension	Gecina	2023-12-31	2.440	x1_000	EUR	0,02%	https://www.bplpensioen.nl/beleggen
BPL Pension	Generac Holdings Inc	2023-12-31	247	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	General Electric Co	2023-12-31	17.008	x1_000	EUR	0,10%	https://www.bplpensioen.nl/beleggen
BPL Pension	General Mills Inc	2023-12-31	4.143	x1_000	EUR	0,03%	https://www.bplpensioen.nl/beleggen
BPL Pension	GENERAL MOTORS FINL CO	2023-12-31	10.441	x1_000	EUR	0,06%	https://www.bplpensioen.nl/beleggen
BPL Pension	Genesco Inc	2023-12-31	16	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Genesis Healthcare Inc	2023-12-31	846	x1_000	EUR	0,01%	https://www.bplpensioen.nl/beleggen
BPL Pension	Genesis Minerals Ltd	2023-12-31	38	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Genie Energy Ltd	2023-12-31	31	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Genky DrugStores Co Ltd	2023-12-31	18	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Genmab A/S	2023-12-31	3.238	x1_000	EUR	0,02%	https://www.bplpensioen.nl/beleggen
BPL Pension	Gentex Corp/MI	2023-12-31	303	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Gentherm Inc	2023-12-31	57	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Genting Singapore PLC	2023-12-31	916	x1_000	EUR	0,01%	https://www.bplpensioen.nl/beleggen
BPL Pension	Genuine Parts Co	2023-12-31	6.672	x1_000	EUR	0,04%	https://www.bplpensioen.nl/beleggen
BPL Pension	Genuit Group PLC	2023-12-31	43	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Genus PLC	2023-12-31	32	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Genworth Financial Inc	2023-12-31	134	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Geo Corp	2023-12-31	18	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Geo Group Inc/The	2023-12-31	52	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Georg Fischer AG	2023-12-31	1.794	x1_000	EUR	0,01%	https://www.bplpensioen.nl/beleggen
BPL Pension	George Weston Ltd	2023-12-31	52	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	George Wimpey Ltd	2023-12-31	603	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	German American Bancorp Inc	2023-12-31	12	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Geron Corp	2023-12-31	26	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
